source	target	is_directed	is_stimulation	is_inhibition	consensus_direction	consensus_stimulation	consensus_inhibition	dip_url
Q96RP3	P29474	1	0	0	0	0	0	
O43915	P29474	1	0	0	0	0	0	
O00141	Q9UPY5	1	0	0	0	0	0	
P62753	Q53EL6	1	0	0	0	0	0	
P10747	Q12906	1	0	0	0	0	0	
P12830	P08670	1	0	0	0	0	0	
Q04206	P08670	1	0	0	0	0	0	
Q8NDZ4	P08670	1	0	0	0	0	0	
P10747	O95999	1	0	0	0	0	0	
P05067	P78362	1	0	0	0	0	0	
O75582	P54253	1	0	0	0	0	0	
P17612	P54253	1	0	0	0	0	0	
P31749	Q9H9Q4	1	0	0	0	0	0	
P05019	P10275	1	0	0	0	0	0	
P01308	Q16584	1	0	0	0	0	0	
P31749	Q92793	1	1	0	1	1	0	
P31749	Q9BRS8	1	0	0	0	0	0	
Q9UHD2	P35226	1	0	0	0	0	0	
P23443	Q9BPZ7	1	0	0	0	0	0	
P01308	Q9BPZ7	1	0	0	0	0	0	
P49815	Q9BPZ7	1	1	0	1	1	0	
P01308	Q86TI0	1	0	0	0	0	0	
P01189	Q86TI0	1	0	0	0	0	0	
O95630	Q86TI0	1	0	0	0	0	0	
P31749	Q86VP3	1	0	0	0	0	0	
O95819	P19634	1	1	0	1	1	0	
P01308	P19634	1	0	0	0	0	0	
P24941	P49918	1	0	1	1	0	1	
Q9Y243	Q9NWV8	1	0	0	0	0	0	
P31751	Q9NWV8	1	0	0	0	0	0	
P19525	Q12778	1	0	0	0	0	0	
P41159	Q12778	1	0	0	0	0	0	
Q8NDZ4	Q12778	1	0	0	0	0	0	
Q15389	Q12778	1	0	0	0	0	0	
P01308	P49815	1	0	0	0	0	0	
P05019	P49815	1	0	0	0	0	0	
P11802	P49815	1	0	0	0	0	0	
Q06124	P49815	1	0	0	0	0	0	
Q96B36	P49815	1	0	0	0	0	0	
Q96BR1	P49815	1	0	0	0	0	0	
P01019	P49815	1	0	0	0	0	0	
P01730	P24941	1	0	0	0	0	0	
Q9UBU3	O60343	1	0	0	0	0	0	
Q13131	Q13393	1	0	0	0	0	0	
Q13131	Q9UQB8	1	0	0	0	0	0	
Q13131	P09874	1	0	0	0	0	0	
P54646	Q92819	1	0	0	0	0	0	
Q13131	Q9BZL4	1	0	0	0	0	0	
Q16853	P28562	1	0	0	0	0	0	
P14618	Q13177	1	0	0	0	0	0	
Q13131	Q13177	1	0	0	0	0	0	
Q13131	P30260	1	0	0	0	0	0	
O96017	O43255	1	0	0	0	0	0	
Q92630	Q16555	1	0	0	0	0	0	
Q14563	Q16555	1	0	0	0	0	0	
P13985	Q16555	1	0	0	0	0	0	
P04083	Q16555	1	0	0	0	0	0	
P63000	Q16555	1	0	0	0	0	0	
P49840	Q16555	1	0	0	0	0	0	
O43313	Q16555	1	0	0	0	0	0	
Q15078	Q16555	1	0	0	0	0	0	
P49841	Q14195	1	0	0	0	0	0	
O14757	Q9Y3Y2	1	0	0	0	0	0	
O14757	Q9UQ35	1	0	0	0	0	0	
O14757	P07814	1	0	0	0	0	0	
O14757	Q14669	1	0	0	0	0	0	
O14757	Q02750	1	0	0	0	0	0	
O14757	Q08AD1	1	0	0	0	0	0	
O14757	Q27J81	1	0	0	0	0	0	
O14757	P46013	1	0	0	0	0	0	
O14757	Q9NXE8	1	0	0	0	0	0	
O14757	Q5JTH9	1	0	0	0	0	0	
O14757	Q14676	1	0	0	0	0	0	
O96017	O15350	1	0	0	0	0	0	
O14757	P49792	1	0	0	0	0	0	
O14757	Q14966	1	0	0	0	0	0	
O14757	Q96ST3	1	0	0	0	0	0	
O14757	Q9NWH9	1	0	0	0	0	0	
O14757	Q86WB0	1	0	0	0	0	0	
O14757	Q9H0H5	1	0	0	0	0	0	
O14757	Q32P44	1	0	0	0	0	0	
O14757	O95625	1	0	0	0	0	0	
O14757	P18858	1	0	0	0	0	0	
O14757	Q86WR7	1	0	0	0	0	0	
O14757	O75151	1	0	0	0	0	0	
O14757	P11047	1	0	0	0	0	0	
O14757	Q13439	1	0	0	0	0	0	
O14757	Q96QD9	1	0	0	0	0	0	
O14757	Q9UEY8	1	0	0	0	0	0	
O14757	P84098	1	0	0	0	0	0	
O14757	O95785	1	0	0	0	0	0	
O14757	P33992	1	0	0	0	0	0	
O14757	P26373	1	0	0	0	0	0	
O14757	Q99590	1	0	0	0	0	0	
O14757	P52294	1	0	0	0	0	0	
O14757	P55039	1	0	0	0	0	0	
O14757	P49790	1	0	0	0	0	0	
O14681	Q9HAW4	1	0	0	0	0	0	
O14757	Q6T4R5	1	0	0	0	0	0	
O14757	Q9BRD0	1	0	0	0	0	0	
O14757	Q96T58	1	0	0	0	0	0	
O14757	P67809	1	0	0	0	0	0	
O14757	P02545	1	0	0	0	0	0	
O14757	Q9Y520	1	0	0	0	0	0	
O14757	P39748	1	0	0	0	0	0	
O14757	Q9BQG0	1	0	0	0	0	0	
O14757	Q15648	1	0	0	0	0	0	
O14757	Q9Y570	1	0	0	0	0	0	
O14757	O75592	1	0	0	0	0	0	
O14757	Q14186	1	0	0	0	0	0	
O14757	Q9NRM7	1	0	0	0	0	0	
O14757	Q9UPP1	1	0	0	0	0	0	
O14757	P16989	1	0	0	0	0	0	
O14757	Q6PD62	1	0	0	0	0	0	
O14757	Q13470	1	0	0	0	0	0	
O14757	P52272	1	0	0	0	0	0	
O14757	Q8N4C8	1	0	0	0	0	0	
Q13642	P30304	1	0	0	0	0	0	
O14757	O95707	1	0	0	0	0	0	
O14757	P15822	1	0	0	0	0	0	
Q15208	P30304	1	0	0	0	0	0	
Q13315	P30304	1	0	0	0	0	0	
O14757	P22626	1	0	0	0	0	0	
O14757	Q9Y2T7	1	0	0	0	0	0	
O14757	O43395	1	0	0	0	0	0	
O14757	Q9UKM9	1	0	0	0	0	0	
O14757	P27816	1	0	0	0	0	0	
O14757	Q96RL1	1	0	0	0	0	0	
O14757	P12956	1	0	0	0	0	0	
O14757	Q12789	1	0	0	0	0	0	
O14757	Q9BXB4	1	0	0	0	0	0	
O14757	Q9NUU7	1	0	0	0	0	0	
O14757	Q53F19	1	0	0	0	0	0	
O14757	Q8WWI1	1	0	0	0	0	0	
O14757	Q9BY77	1	0	0	0	0	0	
O14757	Q5JSZ5	1	0	0	0	0	0	
O14757	Q13043	1	0	0	0	0	0	
P35790	Q16143	1	0	0	0	0	0	
O14757	O43660	1	0	0	0	0	0	
O14757	Q9H8G2	1	0	0	0	0	0	
O14757	Q00341	1	0	0	0	0	0	
O96017	P54132	1	0	0	0	0	0	
O14757	Q5T8P6	1	0	0	0	0	0	
O14757	P85299	1	0	0	0	0	0	
O14757	Q9HC62	1	0	0	0	0	0	
O14757	Q9BTD8	1	0	0	0	0	0	
O14757	Q9NRL2	1	0	0	0	0	0	
O14757	Q99848	1	0	0	0	0	0	
O14757	P36507	1	0	0	0	0	0	
O14757	P52292	1	0	0	0	0	0	
O14757	Q9GZR7	1	0	0	0	0	0	
O14757	Q86UE8	1	0	0	0	0	0	
O14757	Q9Y4F5	1	0	0	0	0	0	
O14757	Q16181	1	0	0	0	0	0	
O14757	Q13263	1	0	0	0	0	0	
P49137	Q13263	1	0	0	0	0	0	
P06213	Q13263	1	0	0	0	0	0	
O75582	Q13263	1	0	0	0	0	0	
P19525	Q13263	1	0	0	0	0	0	
P08922	Q13263	1	0	0	0	0	0	
Q8N163	Q13263	1	0	0	0	0	0	
P09601	Q13263	1	0	0	0	0	0	
P60568	Q13263	1	0	0	0	0	0	
O14757	Q13907	1	0	0	0	0	0	
O14757	Q9H8N7	1	0	0	0	0	0	
O14757	Q04837	1	0	0	0	0	0	
O14757	P49761	1	0	0	0	0	0	
O95819	Q00653	1	0	0	0	0	0	
O15111	Q99759	1	0	0	0	0	0	
Q99759	O15111	1	1	0	1	1	0	
P15514	O15111	1	0	0	0	0	0	
Q9P0U4	O15111	1	0	0	0	0	0	
O95819	O15111	1	1	0	1	1	0	
P12931	P61160	1	0	0	0	0	0	
P01375	O15111	1	1	0	1	1	0	
O75390	O15111	1	0	0	0	0	0	
P28482	Q9NZ72	1	0	0	0	0	0	
Q00535	Q9UQL6	1	0	0	0	0	0	
Q9Y463	Q9UQL6	1	0	0	0	0	0	
Q15078	P04156	1	0	0	0	0	0	
Q15759	P04150	1	1	0	1	1	0	
P45984	P04150	1	1	0	1	1	0	
P53779	P04150	1	1	0	1	1	0	
P01375	P04150	1	0	0	0	0	0	
P24941	P04150	1	0	0	0	0	0	
P04083	Q16236	1	0	0	0	0	0	
Q13164	Q05397	1	0	0	0	0	0	
Q02750	Q05397	1	0	0	0	0	0	
Q05397	Q02750	1	0	0	0	0	0	
P08519	Q05397	1	0	0	0	0	0	
P05305	Q05397	1	0	0	0	0	0	
O15123	Q05397	1	0	0	0	0	0	
Q00535	Q13136	1	0	0	0	0	0	
Q15078	Q13315	1	0	0	0	0	0	
P24941	Q13315	1	0	0	0	0	0	
Q13315	P24941	1	0	0	0	0	0	
Q00534	Q13315	1	0	0	0	0	0	
Q00535	P49418	1	1	0	1	1	0	
Q13627	O60260	1	0	0	0	0	0	
O95163	Q8NEB9	1	0	0	0	0	0	
P13985	Q8NEB9	1	0	0	0	0	0	
P14635	Q8NEB9	1	0	0	0	0	0	
Q00535	Q15717	1	0	0	0	0	0	
P06493	Q15717	1	1	0	1	1	0	
E2RYF7	Q15717	1	0	0	0	0	0	
P04083	P49023	1	0	0	0	0	0	
P01138	P49023	1	0	0	0	0	0	
P25054	Q07820	1	0	0	0	0	0	
P14635	Q07820	1	0	0	0	0	0	
Q15078	Q16643	1	0	0	0	0	0	
Q00535	P35612	1	0	0	0	0	0	
Q00005	P10275	1	0	0	0	0	0	
P01579	P07814	1	0	0	0	0	0	
P15260	P07814	1	0	0	0	0	0	
Q00535	Q9UM11	1	0	0	0	0	0	
P06493	O60331	1	0	0	0	0	0	
P27361	O60331	1	0	0	0	0	0	
P13985	P56817	1	0	0	0	0	0	
Q00535	O15169	1	0	0	0	0	0	
P28482	P07196	1	0	0	0	0	0	
P80188	P04150	1	0	0	0	0	0	
P02774	P04150	1	0	0	0	0	0	
P00390	P04150	1	0	0	0	0	0	
Q9BVK6	P04150	1	0	0	0	0	0	
P04062	P04150	1	0	0	0	0	0	
P13985	P04150	1	0	0	0	0	0	
Q15078	P37231	1	0	0	0	0	0	
P01375	P37231	1	0	1	1	0	1	
P29459	P37231	1	0	0	0	0	0	
P10721	Q9GZY6	1	0	0	0	0	0	
P01133	Q13045	1	0	0	0	0	0	
O96017	P16403	1	0	0	0	0	0	
O14757	Q15717	1	0	0	0	0	0	
O96017	P61289	1	0	0	0	0	0	
P06213	P38398	1	0	0	0	0	0	
P49137	Q01094	1	0	0	0	0	0	
P06213	Q15717	1	0	0	0	0	0	
P04264	Q12968	1	0	0	0	0	0	
P17612	P41181	1	1	0	1	1	0	
P22694	P41181	1	0	0	0	0	0	
P22612	P41181	1	0	0	0	0	0	
P41221	P41181	1	0	0	0	0	0	
P01732	P41181	1	0	0	0	0	0	
P01185	P41181	1	0	1	1	0	1	
P07108	P41181	1	0	0	0	0	0	
Q12802	P41181	1	0	0	0	0	0	
Q9UQM7	P35270	1	0	0	0	0	0	
Q13237	P35270	1	0	0	0	0	0	
Q13555	P35270	1	0	0	0	0	0	
Q13554	P14921	1	0	0	0	0	0	
Q9UQM7	P41134	1	0	0	0	0	0	
Q9UQM7	Q9Y4D2	1	0	0	0	0	0	
Q9UQM7	Q14674	1	0	0	0	0	0	
P17612	Q14674	1	0	0	0	0	0	
P53355	Q00613	1	0	0	0	0	0	
P01266	Q92736	1	0	0	0	0	0	
P10275	Q92736	1	0	0	0	0	0	
O95398	Q92736	1	1	0	1	1	0	
Q13555	Q96A00	1	0	0	0	0	0	
P11142	P31645	1	0	0	0	0	0	
O75582	P11831	1	0	0	0	0	0	
P51812	P11831	1	1	0	1	1	0	
P62753	P11831	1	0	0	0	0	0	
Q9UQM7	P24588	1	0	0	0	0	0	
Q13555	Q96PM5	1	0	0	0	0	0	
P41279	Q01970	1	0	0	0	0	0	
Q13555	P26678	1	0	0	0	0	0	
Q6P1J6	P26678	1	0	0	0	0	0	
P01375	P26678	1	0	0	0	0	0	
O95399	P26678	1	0	0	0	0	0	
P31749	P26678	1	0	0	0	0	0	
P01133	Q15796	1	0	0	0	0	0	
P05067	P35222	1	0	0	0	0	0	
Q9BUP3	P35222	1	0	0	0	0	0	
P17252	P35222	1	0	0	0	0	0	
Q99626	P35222	1	0	1	1	0	1	
Q9H2X6	P35222	1	0	0	0	0	0	
P01375	Q9Y6Q9	1	0	0	0	0	0	
Q16877	Q9Y6Q9	1	0	0	0	0	0	
O15111	P42345	1	1	0	1	1	0	
Q15759	P24385	1	0	0	0	0	0	
O95639	P24385	1	0	0	0	0	0	
Q13315	P24385	1	0	0	0	0	0	
P14635	Q14674	1	0	0	0	0	0	
Q92630	Q96EB6	1	0	0	0	0	0	
P09466	Q96EB6	1	0	0	0	0	0	
P49336	Q96EB6	1	0	0	0	0	0	
P61981	Q96EB6	1	0	0	0	0	0	
P24941	Q9H1E3	1	0	0	0	0	0	
P24941	Q9UQR0	1	0	0	0	0	0	
P06493	Q92934	1	1	0	1	1	0	
P45984	Q92934	1	1	0	1	1	0	
P53779	Q92934	1	1	0	1	1	0	
P06400	P38936	1	1	0	0	0	0	
P38936	P06400	1	0	1	1	0	1	
Q9NQS7	O43683	1	1	0	1	1	0	
P24941	P16949	1	0	0	0	0	0	
P42336	P16949	1	0	0	0	0	0	
P06493	P46937	1	0	0	0	0	0	
P06493	Q8NFH8	1	0	0	0	0	0	
P06493	Q99728	1	0	0	0	0	0	
P14635	Q14790	1	0	0	0	0	0	
P06493	Q9UQ35	1	0	0	0	0	0	
P06493	P54132	1	0	0	0	0	0	
P14635	Q06413	1	0	0	0	0	0	
P14635	P48200	1	0	0	0	0	0	
P06493	P42166	1	0	0	0	0	0	
P01375	P27816	1	0	0	0	0	0	
P06493	Q14C86	1	0	0	0	0	0	
P06493	P13051	1	0	0	0	0	0	
P49840	P13051	1	0	0	0	0	0	
P06493	P49916	1	0	0	0	0	0	
Q00535	P02545	1	0	0	0	0	0	
P06493	Q2M2I8	1	0	0	0	0	0	
P06493	O14715	1	0	0	0	0	0	
P06493	O60285	1	0	0	0	0	0	
P06493	P50570	1	0	0	0	0	0	
P63098	P50570	1	0	0	0	0	0	
P06493	Q14978	1	0	0	0	0	0	
P06493	Q9Y2V2	1	0	0	0	0	0	
P24941	P10412	1	0	0	0	0	0	
Q00535	Q8IXJ6	1	0	0	0	0	0	
O96020	Q8IXJ6	1	0	0	0	0	0	
Q96KB5	O43663	1	1	0	1	1	0	
O96020	O43663	1	0	0	0	0	0	
P06493	Q8IX03	1	0	0	0	0	0	
P06493	Q9Y4H2	1	0	0	0	0	0	
P06493	Q13428	1	0	0	0	0	0	
P24941	O00571	1	0	0	0	0	0	
P06493	O75152	1	0	0	0	0	0	
P24941	O75152	1	0	0	0	0	0	
P06493	Q96C36	1	0	0	0	0	0	
P11802	O00311	1	0	0	0	0	0	
P20248	O00311	1	0	0	0	0	0	
O96020	O00311	1	0	0	0	0	0	
Q5QJ74	P30307	1	0	0	0	0	0	
O96020	P30307	1	0	0	0	0	0	
P06493	Q9Y5N6	1	0	0	0	0	0	
P06493	O75122	1	0	0	0	0	0	
P49841	P11388	1	0	0	0	0	0	
P60568	Q9Y3Z3	1	0	0	0	0	0	
P20248	Q9Y3Z3	1	0	0	0	0	0	
P13232	Q9Y3Z3	1	0	0	0	0	0	
Q9UBU7	Q9Y3Z3	1	0	0	0	0	0	
Q9NYV4	Q9Y3Z3	1	0	0	0	0	0	
P06493	Q09666	1	0	0	0	0	0	
P17252	P30305	1	0	0	0	0	0	
P24941	P33993	1	0	0	0	0	0	
P50750	P49459	1	0	0	0	0	0	
O00418	P45984	1	0	0	0	0	0	
P45984	O00418	1	0	0	0	0	0	
P45984	Q06481	1	0	0	0	0	0	
P53779	Q06481	1	0	0	0	0	0	
P06493	Q14CB8	1	0	0	0	0	0	
P06493	Q14203	1	0	0	0	0	0	
O15264	Q13501	1	0	0	0	0	0	
Q99759	Q13501	1	0	0	0	0	0	
P28482	Q96KB5	1	0	0	0	0	0	
Q00534	Q9GZM8	1	0	0	0	0	0	
P06493	P30101	1	0	0	0	0	0	
P06493	P22234	1	0	0	0	0	0	
P24941	P22234	1	0	0	0	0	0	
P06493	Q01581	1	0	0	0	0	0	
P53350	P31350	1	0	0	0	0	0	
P24941	O94761	1	0	0	0	0	0	
Q9NYV4	O94761	1	0	0	0	0	0	
P06493	P43307	1	0	0	0	0	0	
O96020	O15350	1	0	1	1	0	1	
P06493	Q9NTI5	1	0	0	0	0	0	
P06493	Q9UBF8	1	0	0	0	0	0	
P14635	P18031	1	0	0	0	0	0	
P14635	P98170	1	0	0	0	0	0	
P06493	P55273	1	0	0	0	0	0	
P06493	Q02880	1	0	0	0	0	0	
P06493	Q8WX93	1	0	0	0	0	0	
P06493	P22392	1	0	0	0	0	0	
P27361	Q14980	1	0	0	0	0	0	
P28482	Q86WB0	1	0	0	0	0	0	
P06493	Q6Y7W6	1	0	0	0	0	0	
P24941	Q6Y7W6	1	0	0	0	0	0	
Q00535	Q96C19	1	0	0	0	0	0	
Q9NYV4	P29590	1	0	0	0	0	0	
P06493	Q14244	1	0	0	0	0	0	
P06213	Q96RL1	1	0	0	0	0	0	
P14635	Q96RL1	1	0	0	0	0	0	
P06493	A6NKT7	1	0	0	0	0	0	
P06493	O60701	1	0	0	0	0	0	
Q8WYP5	Q14739	1	0	0	0	0	0	
P06493	Q8IZP0	1	0	0	0	0	0	
P06493	Q16513	1	0	0	0	0	0	
P06493	Q14202	1	0	0	0	0	0	
P24941	Q14202	1	0	0	0	0	0	
P06493	P00338	1	0	0	0	0	0	
P06493	Q04637	1	0	0	0	0	0	
P06493	Q9NZT2	1	0	0	0	0	0	
P06493	P04179	1	0	0	0	0	0	
P11802	P04179	1	0	0	0	0	0	
O00311	P19338	1	0	0	0	0	0	
Q96S42	P16949	1	0	0	0	0	0	
P06493	Q7Z3J3	1	0	0	0	0	0	
P06213	P54274	1	0	0	0	0	0	
P06493	Q13535	1	0	0	0	0	0	
P09601	Q13535	1	0	0	0	0	0	
P08246	Q13535	1	0	0	0	0	0	
P06493	P49915	1	0	0	0	0	0	
P06493	Q14157	1	0	0	0	0	0	
P06493	O14773	1	0	0	0	0	0	
P06493	O60610	1	0	0	0	0	0	
P53350	Q13188	1	0	0	0	0	0	
P14635	O43148	1	0	0	0	0	0	
P06493	P24928	1	0	0	0	0	0	
P24941	P61978	1	0	0	0	0	0	
P06493	P26368	1	0	0	0	0	0	
Q9UNH5	P30291	1	0	0	0	0	0	
P06493	Q99666	1	0	0	0	0	0	
P63000	P11388	1	0	0	0	0	0	
Q13627	P55211	1	1	0	1	1	0	
P14635	P55211	1	0	0	0	0	0	
P06493	P82970	1	0	0	0	0	0	
P24941	P82970	1	0	0	0	0	0	
P11802	Q9BQA1	1	0	0	0	0	0	
P11802	P26358	1	0	0	0	0	0	
Q16539	O15151	1	0	0	0	0	0	
P11802	P15923	1	0	0	0	0	0	
P61586	P43694	1	1	0	1	1	0	
Q05397	P43694	1	0	0	0	0	0	
P01375	P43694	1	0	0	0	0	0	
P51606	P43694	1	0	0	0	0	0	
P48147	P43694	1	0	0	0	0	0	
P28482	P43694	1	1	0	1	1	0	
P53778	P15923	1	0	0	0	0	0	
P24385	P38398	1	0	0	0	0	0	
P38398	P24385	1	1	0	0	0	0	
P24385	O43791	1	0	0	0	0	0	
P24941	Q9NRH3	1	0	0	0	0	0	
P24941	Q13330	1	0	0	0	0	0	
O96020	O75533	1	0	0	0	0	0	
P24941	O95295	1	0	0	0	0	0	
P20248	Q96T88	1	0	0	0	0	0	
P24941	A1KXE4	1	0	0	0	0	0	
P49841	Q99626	1	0	0	0	0	0	
P24941	Q9C0D5	1	0	0	0	0	0	
P24941	O14686	1	0	0	0	0	0	
P24941	Q86XL3	1	0	0	0	0	0	
P24941	Q9Y2W1	1	0	0	0	0	0	
P24941	Q9BZL4	1	0	0	0	0	0	
P24941	P08621	1	0	0	0	0	0	
P24941	Q9UEY8	1	0	0	0	0	0	
P49841	Q05516	1	0	0	0	0	0	
P24941	Q9NXR1	1	0	0	0	0	0	
P20248	Q13416	1	0	0	0	0	0	
O00206	P25098	1	0	0	0	0	0	
Q99986	O75469	1	0	0	0	0	0	
P24941	Q9BXR0	1	0	0	0	0	0	
P24941	Q05682	1	0	0	0	0	0	
P20248	P33991	1	0	0	0	0	0	
P24941	Q13242	1	0	0	0	0	0	
P24941	Q15813	1	0	0	0	0	0	
P21802	P06401	1	0	1	1	0	1	
P21781	P06401	1	0	0	0	0	0	
P01133	P06401	1	0	0	0	0	0	
P24941	P62913	1	0	0	0	0	0	
P24941	Q9C0C9	1	0	0	0	0	0	
P24941	P46013	1	0	0	0	0	0	
P24941	Q9NSV4	1	0	0	0	0	0	
P24941	O60271	1	0	0	0	0	0	
P24941	Q99607	1	0	0	0	0	0	
P24941	P23771	1	0	0	0	0	0	
P24941	P55196	1	0	0	0	0	0	
P24941	Q12948	1	0	0	0	0	0	
P24941	O14497	1	0	0	0	0	0	
P24941	Q92785	1	0	0	0	0	0	
P24941	Q9P2B4	1	0	0	0	0	0	
P24941	Q969V6	1	0	0	0	0	0	
Q00536	P10644	1	0	0	0	0	0	
O96020	P10644	1	0	0	0	0	0	
O96020	P54198	1	0	0	0	0	0	
P24941	Q14103	1	0	0	0	0	0	
P24941	O43395	1	0	0	0	0	0	
P20248	Q02535	1	0	0	0	0	0	
P24941	P12956	1	0	0	0	0	0	
P24941	Q9ULX3	1	0	0	0	0	0	
P24941	Q9P270	1	0	0	0	0	0	
P06400	P28749	1	0	1	1	0	1	
P24941	P52948	1	0	0	0	0	0	
P24941	Q9NYB0	1	0	0	0	0	0	
P24941	Q8NBZ0	1	0	0	0	0	0	
P24941	Q14676	1	0	0	0	0	0	
P24941	Q9Y2K7	1	0	0	0	0	0	
P24941	Q9H6K1	1	0	0	0	0	0	
P24941	P54132	1	0	0	0	0	0	
P24941	Q53ET0	1	0	0	0	0	0	
P24941	Q9H910	1	0	0	0	0	0	
P24941	Q9NYF8	1	0	0	0	0	0	
P24941	Q5JTZ9	1	0	0	0	0	0	
P28482	Q15554	1	0	0	0	0	0	
P24941	P23258	1	0	0	0	0	0	
Q15759	P28324	1	1	0	1	1	0	
Q16539	P28324	1	1	0	1	1	0	
P24941	Q9UKY1	1	0	0	0	0	0	
P24941	P55795	1	0	0	0	0	0	
P24941	Q53H80	1	0	0	0	0	0	
P24941	P48634	1	0	0	0	0	0	
P24941	Q6UB35	1	0	0	0	0	0	
P24941	Q04637	1	0	0	0	0	0	
P24941	Q96II8	1	0	0	0	0	0	
P24941	O75616	1	0	0	0	0	0	
P06493	P62324	1	0	0	0	0	0	
P24941	Q9H425	1	0	0	0	0	0	
Q9H4B4	Q99708	1	0	0	0	0	0	
P24941	P42677	1	0	0	0	0	0	
Q16539	P42677	1	0	0	0	0	0	
Q9H2X6	Q9H3D4	1	0	0	0	0	0	
P24941	Q9UIF9	1	0	0	0	0	0	
P24941	Q05209	1	0	0	0	0	0	
P24941	Q8IXM2	1	0	0	0	0	0	
P24941	P13051	1	0	0	0	0	0	
P24941	Q00536	1	0	0	0	0	0	
P24941	Q15648	1	0	0	0	0	0	
P20248	Q9H2G4	1	0	0	0	0	0	
Q9UBS0	Q07820	1	0	0	0	0	0	
P42345	Q9NYV6	1	1	0	1	1	0	
O96020	Q9NYV6	1	0	0	0	0	0	
P24941	Q9H8Y8	1	0	0	0	0	0	
P01133	Q9H8Y8	1	0	0	0	0	0	
P24941	Q9Y676	1	0	0	0	0	0	
P24941	P12268	1	0	0	0	0	0	
O96020	P25205	1	0	0	0	0	0	
P24941	Q9H3P2	1	0	0	0	0	0	
P24941	Q2NL82	1	0	0	0	0	0	
P24941	Q15003	1	0	0	0	0	0	
P24941	Q9C0C2	1	0	0	0	0	0	
P24941	P51649	1	0	0	0	0	0	
P24941	P13639	1	0	0	0	0	0	
P24941	P38919	1	0	0	0	0	0	
P24941	Q7KZ85	1	0	0	0	0	0	
P24941	Q9UKM9	1	0	0	0	0	0	
P24941	Q71UM5	1	0	0	0	0	0	
P24941	P15336	1	0	0	0	0	0	
P24941	Q13309	1	0	0	0	0	0	
Q13309	P24941	1	0	1	0	0	0	
Q16539	Q13309	1	0	0	0	0	0	
P31749	Q13309	1	1	0	1	1	0	
P42345	Q13309	1	0	0	0	0	0	
P24941	Q14980	1	0	0	0	0	0	
P24941	P31943	1	0	0	0	0	0	
P24941	Q92547	1	0	0	0	0	0	
P24941	Q9UPN3	1	0	0	0	0	0	
P24941	Q53GL7	1	0	0	0	0	0	
P06493	Q14191	1	0	0	0	0	0	
P24941	Q96E09	1	0	0	0	0	0	
P01133	P24752	1	0	0	0	0	0	
P11362	Q9UBW7	1	0	0	0	0	0	
P00533	Q9P0J1	1	0	0	0	0	0	
Q05397	Q14457	1	0	0	0	0	0	
Q9P0L2	Q99689	1	0	0	0	0	0	
P27448	Q99689	1	0	0	0	0	0	
Q7KZI7	Q9BXM7	1	0	0	0	0	0	
P25116	P78352	1	0	0	0	0	0	
Q9P0L2	P78352	1	0	0	0	0	0	
P25116	Q8TEW0	1	0	0	0	0	0	
Q13464	Q14457	1	0	0	0	0	0	
Q9UIK4	Q14457	1	0	0	0	0	0	
P01019	Q14457	1	0	0	0	0	0	
P51397	P09493	1	0	0	0	0	0	
P10997	P09493	1	0	0	0	0	0	
P00533	O00767	1	0	0	0	0	0	
P01308	P18031	1	0	1	1	0	1	
P06239	Q8IVM0	1	0	0	0	0	0	
P00533	Q13315	1	0	0	0	0	0	
P41240	P52735	1	0	0	0	0	0	
P01133	Q8TDY4	1	0	0	0	0	0	
P00533	O15455	1	0	0	0	0	0	
P00533	O95477	1	0	0	0	0	0	
P22694	O95477	1	0	0	0	0	0	
P22612	O95477	1	0	0	0	0	0	
P00519	P12004	1	0	0	0	0	0	
Q04912	P12004	1	0	0	0	0	0	
P26927	P12004	1	0	0	0	0	0	
Q96FE7	P12004	1	0	0	0	0	0	
P00533	P07948	1	0	0	0	0	0	
P07948	P00533	1	1	0	0	0	0	
P27361	P62070	1	0	0	0	0	0	
P28482	P62070	1	0	0	0	0	0	
P28482	P04626	1	0	0	0	0	0	
P01375	O75582	1	0	0	0	0	0	
Q13526	P15056	1	1	0	1	1	0	
P27361	Q15746	1	1	0	1	1	0	
Q15746	P27361	1	0	0	0	0	0	
P01133	P61586	1	1	0	1	1	0	
P27361	P17861	1	0	0	0	0	0	
P17252	Q9NYA1	1	1	0	1	1	0	
P05771	Q9NYA1	1	1	0	1	1	0	
Q05655	Q9NYA1	1	0	0	0	0	0	
Q05513	Q9NYA1	1	0	0	0	0	0	
P01375	Q9NYA1	1	1	0	1	1	0	
P12931	P49841	1	0	0	0	0	0	
P49841	P12931	1	0	0	0	0	0	
P41240	P49841	1	0	0	0	0	0	
P27361	Q96Q27	1	0	0	0	0	0	
Q00535	O43524	1	0	0	0	0	0	
P08922	O43524	1	0	1	1	0	1	
P55084	O43524	1	0	0	0	0	0	
P28482	P12980	1	0	0	0	0	0	
P27361	Q13164	1	0	0	0	0	0	
Q9H1J5	O75581	1	0	0	0	0	0	
Q92997	O75581	1	0	0	0	0	0	
Q9UN86	O75581	1	0	0	0	0	0	
P28482	Q13614	1	0	0	0	0	0	
P24941	Q15796	1	0	0	0	0	0	
P28482	C9JLW8	1	0	0	0	0	0	
P27361	P32121	1	0	0	0	0	0	
P32121	P27361	1	0	1	0	0	0	
P28482	Q05209	1	0	0	0	0	0	
P28482	Q9NQ66	1	0	0	0	0	0	
